Caterpillar ID,Leaf ID,Caterpillar Instar,Caterpillar Alive,Date,Time,Leaf Area,Notes,Image,Image Calibrated,Old Leaf Area
10,1071,5,Yes,7/28/2020,17.25,0,,MsCcHSFeed\07-28-2020.17.25CatID010LeafID1071.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0
10,1088,5,Yes,7/28/2020,17.267,579.6166484,,MsCcHSFeed\07-28-2020.17.267CatID010LeafID1088.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,576.4259036
17,1054,5,Yes,7/28/2020,17.283,119.0779676,,MsCcHSFeed\07-28-2020.17.283CatID017LeafID1054.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,119.0230225
17,1089,5,Yes,7/28/2020,17.367,441.7631296,,MsCcHSFeed\07-28-2020.17.367CatID017LeafID1089.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,432.9248058
48,1076,3,No,7/28/2020,17.383,138.7954361,,MsCcHSFeed\07-28-2020.17.383CatID048LeafID1076.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,138.9406483
26,1077,4,Yes,7/28/2020,17.467,25.35327349,,MsCcHSFeed\07-28-2020.17.467CatID026LeafID1077.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,23.10444598
26,1090,4,Yes,7/28/2020,17.533,431.362793,,MsCcHSFeed\07-28-2020.17.533CatID026LeafID1090.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,438.3369055
25,1036,4,Yes,7/28/2020,17.533,0,,MsCcHSFeed\07-28-2020.17.533CatID025LeafID1036.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0
25,1091,4,Yes,7/28/2020,17.55,422.2654419,,MsCcHSFeed\07-28-2020.17.55CatID025LeafID1091.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,378.7920347
27,1038,4,Yes,7/28/2020,17.567,0.506280539,,MsCcHSFeed\07-28-2020.17.567CatID027LeafID1038.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.156986214
27,1092,4,Yes,7/28/2020,17.583,477.1870687,,MsCcHSFeed\07-28-2020.17.583CatID027LeafID1092.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,486.5512963
55,1093,3,Yes,7/28/2020,17.6,134.0309045,,MsCcHSFeed\07-28-2020.17.6CatID055LeafID1093.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,134.207514
30,1041,4,Yes,7/28/2020,17.633,1.365780058,,MsCcHSFeed\07-28-2020.17.633CatID030LeafID1041.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.047095864
30,1094,4,Yes,7/28/2020,17.667,344.3492594,,MsCcHSFeed\07-28-2020.17.667CatID030LeafID1094.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,355.6875887
56,1095,3,Yes,7/28/2020,17.683,188.7562985,,MsCcHSFeed\07-28-2020.17.683CatID056LeafID1095.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,187.7241142
57,1096,3,Yes,7/28/2020,17.7,196.2052944,,MsCcHSFeed\07-28-2020.17.7CatID057LeafID1096.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,195.412514
58,1097,3,Yes,7/28/2020,17.733,177.6102774,,MsCcHSFeed\07-28-2020.17.733CatID058LeafID1097.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,177.2688323
59,1098,3,Yes,7/28/2020,17.767,149.0623344,,MsCcHSFeed\07-28-2020.17.767CatID059LeafID1098.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,147.9712802
60,1099,3,Yes,7/28/2020,17.783,239.2587634,,MsCcHSFeed\07-28-2020.17.783CatID060LeafID1099.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,234.3490196
61,1100,3,Yes,7/28/2020,17.867,294.3138285,,MsCcHSFeed\07-28-2020.17.867CatID061LeafID1100.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,275.3734419
62,1101,3,Yes,7/28/2020,17.9,250.491127,,MsCcHSFeed\07-28-2020.17.9CatID062LeafID1101.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,244.5570481
63,1102,3,Yes,7/28/2020,17.933,325.5148385,,MsCcHSFeed\07-28-2020.17.933CatID063LeafID1102.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,309.3217105
64,1103,3,Yes,7/28/2020,17.983,249.8200109,,MsCcHSFeed\07-28-2020.17.983CatID064LeafID1103.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,246.1779308
65,1104,3,Yes,7/28/2020,18,236.5546759,,MsCcHSFeed\07-28-2020.18.0CatID065LeafID1104.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,227.7987698
66,1105,3,Yes,7/28/2020,18.033,354.6279318,,MsCcHSFeed\07-28-2020.18.033CatID066LeafID1105.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,344.2982389
67,1106,3,Yes,7/28/2020,18.05,278.8153646,,MsCcHSFeed\07-28-2020.18.05CatID067LeafID1106.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,266.8922617
68,1107,3,Yes,7/28/2020,18.1,226.3976679,,MsCcHSFeed\07-28-2020.18.1CatID068LeafID1107.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,219.6394114
69,1108,3,Yes,7/28/2020,18.15,263.1167432,,MsCcHSFeed\07-28-2020.18.15CatID069LeafID1108.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,254.9652341
70,1109,3,Yes,7/28/2020,18.167,472.4186125,,MsCcHSFeed\07-28-2020.18.167CatID070LeafID1109.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,467.7953685
5,1046,5,Yes,7/29/2020,17.233,46.25598782,,MsCcHSFeed\07-29-2020.17.233CatID005LeafID1046.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,43.96398911
5,1110,5,Yes,7/29/2020,17.367,439.9891854,,MsCcHSFeed\07-29-2020.17.367CatID005LeafID1110.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,433.6194698
13,1047,5,No,7/29/2020,17.367,100.8479436,,MsCcHSFeed\07-29-2020.17.367CatID013LeafID1047.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,101.8330321
14,1085,5,Yes,7/29/2020,17.383,0,,MsCcHSFeed\07-29-2020.17.383CatID014LeafID1085.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0
14,1111,5,Yes,7/29/2020,17.4,260.8168952,,MsCcHSFeed\07-29-2020.17.4CatID014LeafID1111.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,260.1693271
8,1086,5,Yes,7/29/2020,17.417,49.90591729,,MsCcHSFeed\07-29-2020.17.417CatID008LeafID1086.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,23.03772684
8,1112,5,Yes,7/29/2020,17.45,345.7385874,,MsCcHSFeed\07-29-2020.17.45CatID008LeafID1112.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,342.2809661
7,1069,5,Yes,7/29/2020,17.467,113.0026012,,MsCcHSFeed\07-29-2020.17.467CatID007LeafID1069.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,102.9397849
7,1113,5,Yes,7/29/2020,17.5,341.3900693,,MsCcHSFeed\07-29-2020.17.5CatID007LeafID1113.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,344.9536564
9,1087,5,Yes,7/29/2020,17.5,148.293102,,MsCcHSFeed\07-29-2020.17.5CatID009LeafID1087.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,143.5128718
9,1114,5,Yes,7/29/2020,17.533,438.6194807,,MsCcHSFeed\07-29-2020.17.533CatID009LeafID1114.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,430.9350055
10,1088,5,Yes,7/29/2020,17.55,0,,MsCcHSFeed\07-29-2020.17.55CatID010LeafID1088.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0
10,1115,5,Yes,7/29/2020,17.567,475.6015079,,MsCcHSFeed\07-29-2020.17.567CatID010LeafID1115.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,469.1611485
16,1052,5,Yes,7/29/2020,17.583,113.061471,,MsCcHSFeed\07-29-2020.17.583CatID016LeafID1052.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,87.10380059
16,1116,5,Yes,7/29/2020,17.7,431.794505,,MsCcHSFeed\07-29-2020.17.7CatID016LeafID1116.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,417.720691
17,1089,5,Yes,7/29/2020,17.7,38.8501632,,MsCcHSFeed\07-29-2020.17.7CatID017LeafID1089.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,36.0558086
17,1117,5,Yes,7/29/2020,17.733,450.0990975,,MsCcHSFeed\07-29-2020.17.733CatID017LeafID1117.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,444.8243608
19,1024,5,Yes,7/29/2020,17.75,47.81800065,,MsCcHSFeed\07-29-2020.17.75CatID019LeafID1024.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,39.70181341
9,1118,5,Yes,7/29/2020,17.8,489.3260277,,MsCcHSFeed\07-29-2020.17.8CatID009LeafID1118.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,473.3644544
24,1065,5,Yes,7/29/2020,17.817,173.6346015,,MsCcHSFeed\07-29-2020.17.817CatID024LeafID1065.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,181.1777891
24,1119,5,Yes,7/29/2020,17.867,411.8376326,,MsCcHSFeed\07-29-2020.17.867CatID024LeafID1119.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,397.406675
31,1081,5,Yes,7/29/2020,17.867,104.3094896,,MsCcHSFeed\07-29-2020.17.867CatID031LeafID1081.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,80.80865343
31,1120,5,Yes,7/29/2020,18.017,310.8954973,,MsCcHSFeed\07-29-2020.18.017CatID031LeafID1120.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,309.8005185
40,1056,4,Yes,7/29/2020,18.033,4.874421931,,MsCcHSFeed\07-29-2020.18.033CatID040LeafID1056.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,3.143648926
40,1121,4,Yes,7/29/2020,18.05,492.4108068,,MsCcHSFeed\07-29-2020.18.05CatID040LeafID1121.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,486.8338715
71,1122,3,Yes,7/29/2020,18.067,133.2498981,,MsCcHSFeed\07-29-2020.18.067CatID071LeafID1122.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,133.2381241
73,1123,3,Yes,7/29/2020,18.133,136.1855403,,MsCcHSFeed\07-29-2020.18.133CatID073LeafID1123.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,135.7695268
75,1124,3,Yes,7/29/2020,18.467,138.0968474,,MsCcHSFeed\07-29-2020.18.467CatID075LeafID1124.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,137.2412725
76,1125,3,Yes,7/29/2020,18.483,194.8002677,,MsCcHSFeed\07-29-2020.18.483CatID076LeafID1125.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,194.3371584
77,1126,3,Yes,7/29/2020,18.5,197.6691908,,MsCcHSFeed\07-29-2020.18.5CatID077LeafID1126.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,197.9046701
78,1127,3,Yes,7/29/2020,18.567,191.0561466,,MsCcHSFeed\07-29-2020.18.567CatID078LeafID1127.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,190.8873864
79,1128,3,Yes,7/29/2020,18.6,208.2893081,,MsCcHSFeed\07-29-2020.18.6CatID079LeafID1128.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,208.2304383
81,1129,3,Yes,7/29/2020,18.7,197.8654236,,MsCcHSFeed\07-29-2020.18.7CatID081LeafID1129.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,197.7476839
82,1130,3,Yes,7/29/2020,18.75,491.2412595,,MsCcHSFeed\07-29-2020.18.75CatID082LeafID1130.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,484.8950918
84,1131,3,Yes,7/29/2020,18.917,447.3557635,,MsCcHSFeed\07-29-2020.18.917CatID084LeafID1131.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,437.9169674
85,1132,3,Yes,7/29/2020,18.983,241.8097894,,MsCcHSFeed\07-29-2020.18.983CatID085LeafID1132.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,235.6598545
86,1133,3,Yes,7/29/2020,19.017,619.2556673,,MsCcHSFeed\07-29-2020.19.017CatID086LeafID1133.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,613.5963143
87,1134,3,Yes,7/29/2020,19.067,607.4424547,,MsCcHSFeed\07-29-2020.19.067CatID087LeafID1134.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,603.0860873
101,1135,3,Yes,7/30/2020,16.3,443.3055192,,MsCcHSFeed\07-30-2020.16.3CatID101LeafID1135.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,436.2568382
102,1136,3,Yes,7/30/2020,16.383,375.3344133,,MsCcHSFeed\07-30-2020.16.383CatID102LeafID1136.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,371.625614
6,1084,5,Yes,7/30/2020,16.417,57.41378295,,MsCcHSFeed\07-30-2020.16.417CatID006LeafID1084.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,30.57698975
6,1137,5,Yes,7/30/2020,16.467,542.4344637,,MsCcHSFeed\07-30-2020.16.467CatID006LeafID1137.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,535.8645907
8,1112,5,Yes,7/30/2020,16.467,0.529828471,,MsCcHSFeed\07-30-2020.16.467CatID008LeafID1112.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.113815005
8,1138,5,Yes,7/30/2020,16.517,536.7319395,,MsCcHSFeed\07-30-2020.16.517CatID008LeafID1138.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,500.7506994
9,1114,5,Yes,7/30/2020,16.533,42.154723,,MsCcHSFeed\07-30-2020.16.533CatID009LeafID1114.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,37.16648606
9,1139,5,Yes,7/30/2020,16.567,649.149767,,MsCcHSFeed\07-30-2020.16.567CatID009LeafID1139.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,655.4527635
10,1115,5,Yes,7/30/2020,16.583,0.027472587,,MsCcHSFeed\07-30-2020.16.583CatID010LeafID1115.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.027472587
10,1140,5,Yes,7/30/2020,16.617,747.6232941,,MsCcHSFeed\07-30-2020.16.617CatID010LeafID1140.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,748.718273
11,1072,5,Yes,7/30/2020,16.617,40.81641553,,MsCcHSFeed\07-30-2020.16.617CatID011LeafID1072.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,34.69787785
11,1141,5,Yes,7/30/2020,16.683,241.6410292,,MsCcHSFeed\07-30-2020.16.683CatID011LeafID1141.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,238.4699077
12,1073,5,Yes,7/30/2020,16.7,0.015698621,,MsCcHSFeed\07-30-2020.16.7CatID012LeafID1073.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.023547932
12,1142,5,Yes,7/30/2020,16.717,258.4032322,,MsCcHSFeed\07-30-2020.16.717CatID012LeafID1142.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,248.9448128
16,1116,5,Yes,7/30/2020,16.717,114.6077852,some help from the quink,MsCcHSFeed\07-30-2020.16.717CatID016LeafID1116.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,101.7349157
16,1143,5,Yes,7/30/2020,16.783,288.819311,,MsCcHSFeed\07-30-2020.16.783CatID016LeafID1143.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,281.6097192
17,1117,5,Yes,7/30/2020,16.8,2.099690606,,MsCcHSFeed\07-30-2020.16.8CatID017LeafID1117.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,1.079280218
17,1144,5,Yes,7/30/2020,17.25,889.3465231,,MsCcHSFeed\07-30-2020.17.25CatID017LeafID1144.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,893.2711784
18,1075,5,Yes,7/30/2020,17.283,0.835951587,,MsCcHSFeed\07-30-2020.17.283CatID018LeafID1075.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.188383456
18,1145,5,Yes,7/30/2020,17.3,833.7459309,,MsCcHSFeed\07-30-2020.17.3CatID018LeafID1145.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,842.5842547
45,1063,5,Yes,7/30/2020,17.333,34.76459699,,MsCcHSFeed\07-30-2020.17.333CatID045LeafID1063.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,34.24261783
45,1146,5,Yes,7/30/2020,17.367,210.7971629,,MsCcHSFeed\07-30-2020.17.367CatID045LeafID1146.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,210.7068958
93,1147,3,Yes,7/30/2020,17.383,227.170825,,MsCcHSFeed\07-30-2020.17.383CatID093LeafID1147.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,222.1197936
24,1119,5,Yes,7/30/2020,17.417,202.916455,,MsCcHSFeed\07-30-2020.17.417CatID024LeafID1119.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,161.5859096
24,1148,5,Yes,7/30/2020,17.5,334.7770251,,MsCcHSFeed\07-30-2020.17.5CatID024LeafID1148.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,321.3743271
94,1149,3,Yes,7/30/2020,17.517,190.094606,,MsCcHSFeed\07-30-2020.17.517CatID094LeafID1149.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,187.0176762
26,1090,5,Yes,7/30/2020,17.55,196.1660478,,MsCcHSFeed\07-30-2020.17.55CatID026LeafID1090.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,134.3017057
26,1150,5,Yes,7/30/2020,17.617,744.0047619,,MsCcHSFeed\07-30-2020.17.617CatID026LeafID1150.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,738.0432105
95,1151,3,Yes,7/30/2020,17.633,227.4926467,,MsCcHSFeed\07-30-2020.17.633CatID095LeafID1151.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,223.7053543
59,1098,4,Yes,7/30/2020,17.717,27.61387496,,MsCcHSFeed\07-30-2020.17.717CatID059LeafID1098.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,27.44511479
59,1152,4,Yes,7/30/2020,17.8,217.8065973,,MsCcHSFeed\07-30-2020.17.8CatID059LeafID1152.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,217.1394059
31,1120,5,Yes,7/30/2020,17.817,2.017272844,,MsCcHSFeed\07-30-2020.17.817CatID031LeafID1120.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.329671048
31,1153,5,Yes,7/30/2020,17.833,489.2907058,,MsCcHSFeed\07-30-2020.17.833CatID031LeafID1153.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,494.8009219
97,1154,3,Yes,7/30/2020,17.85,270.4009035,,MsCcHSFeed\07-30-2020.17.85CatID097LeafID1154.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,266.6096865
71,1122,3,No,7/30/2020,17.9,135.1337326,,MsCcHSFeed\07-30-2020.17.9CatID071LeafID1122.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,135.2789449
98,1155,3,Yes,7/30/2020,17.95,231.907884,,MsCcHSFeed\07-30-2020.17.95CatID098LeafID1155.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,229.2901389
99,1156,3,Yes,7/30/2020,18,250.6245653,,MsCcHSFeed\07-30-2020.18.0CatID099LeafID1156.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,250.035867
100,1157,3,Yes,7/30/2020,18.067,238.2187298,,MsCcHSFeed\07-30-2020.18.067CatID100LeafID1157.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,237.0609564
53,1082,4,Yes,7/30/2020,18.083,6.008647324,,MsCcHSFeed\07-30-2020.18.083CatID053LeafID1082.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,4.33674415
53,1158,4,Yes,7/30/2020,18.133,252.4102835,,MsCcHSFeed\07-30-2020.18.133CatID053LeafID1158.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,242.8066519
77,1126,3,No,7/30/2020,18.15,197.7084374,,MsCcHSFeed\07-30-2020.18.15CatID077LeafID1126.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,197.5671498
88,1159,3,Yes,7/30/2020,18.167,148.9563687,,MsCcHSFeed\07-30-2020.18.167CatID088LeafID1159.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,148.4500882
89,1160,3,Yes,7/30/2020,18.283,153.9995508,,MsCcHSFeed\07-30-2020.18.283CatID089LeafID1160.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,153.9210577
91,1161,3,Yes,7/30/2020,18.367,143.9210359,,MsCcHSFeed\07-30-2020.18.367CatID091LeafID1161.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,143.8817894
92,1162,3,Yes,7/30/2020,18.417,182.7672745,,MsCcHSFeed\07-30-2020.18.417CatID092LeafID1162.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,182.9792059
103,1163,3,Yes,7/30/2020,18.467,314.9064951,,MsCcHSFeed\07-30-2020.18.467CatID103LeafID1163.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,306.492034
105,1164,3,Yes,7/30/2020,18.6,284.5335874,,MsCcHSFeed\07-30-2020.18.6CatID105LeafID1164.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,271.499807
107,1165,3,Yes,7/30/2020,18.667,257.7831366,,MsCcHSFeed\07-30-2020.18.667CatID107LeafID1165.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,223.7877721
108,1166,3,Yes,7/30/2020,18.717,191.3897423,,MsCcHSFeed\07-30-2020.18.717CatID108LeafID1166.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,181.6526724
102,1136,3,Yes,7/31/2020,17.383,289.2510231,,MsCcHSFeed\07-31-2020.17.383CatID102LeafID1136.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,263.9526948
102,1167,3,Yes,7/31/2020,17.417,220.589178,,MsCcHSFeed\07-31-2020.17.417CatID102LeafID1167.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,217.9321863
7,1113,5,Yes,7/31/2020,17.433,221.9314101,,MsCcHSFeed\07-31-2020.17.433CatID007LeafID1113.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,195.0867676
7,1168,5,Yes,7/31/2020,17.483,201.8607227,,MsCcHSFeed\07-31-2020.17.483CatID007LeafID1168.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,198.8583614
10,1140,w,Yes,7/31/2020,17.483,465.7898696,,MsCcHSFeed\07-31-2020.17.483CatID010LeafID1140.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,466.4099651
33,1050,4,Yes,7/31/2020,17.583,27.15469029,,MsCcHSFeed\07-31-2020.17.583CatID033LeafID1050.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,25.95767041
33,1169,4,Yes,7/31/2020,17.617,153.7640715,,MsCcHSFeed\07-31-2020.17.617CatID033LeafID1169.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,153.9014345
12,1142,5,Yes,7/31/2020,17.617,47.43730908,,MsCcHSFeed\07-31-2020.17.617CatID012LeafID1142.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,40.27088843
12,1170,5,Yes,7/31/2020,17.65,261.1230183,,MsCcHSFeed\07-31-2020.17.65CatID012LeafID1170.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,258.4856499
16,1143,5,Yes,7/31/2020,17.667,24.06206188,,MsCcHSFeed\07-31-2020.17.667CatID016LeafID1143.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,11.16171978
16,1171,5,Yes,7/31/2020,17.683,321.3154573,,MsCcHSFeed\07-31-2020.17.683CatID016LeafID1171.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,316.7589324
19,1118,5,Yes,7/31/2020,17.7,177.979195,,MsCcHSFeed\07-31-2020.17.7CatID019LeafID1118.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,152.1510382
19,1172,5,Yes,7/31/2020,17.767,298.5642303,,MsCcHSFeed\07-31-2020.17.767CatID019LeafID1172.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,294.6591982
25,1091,5,Yes,7/31/2020,17.783,0.011773966,,MsCcHSFeed\07-31-2020.17.783CatID025LeafID1091.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.086342417
25,1173,5,Yes,7/31/2020,17.833,1051.937144,,MsCcHSFeed\07-31-2020.17.833CatID025LeafID1173.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,1033.173367
50,1079,4,Yes,7/31/2020,17.85,0.133438282,,MsCcHSFeed\07-31-2020.17.85CatID050LeafID1079.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,0.109890349
50,1174,4,Yes,7/31/2020,17.883,227.7634479,,MsCcHSFeed\07-31-2020.17.883CatID050LeafID1174.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,226.5075582
27,1092,5,Yes,7/31/2020,17.883,87.93975218,,MsCcHSFeed\07-31-2020.17.883CatID027LeafID1092.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,40.5809362
27,1175,5,Yes,7/31/2020,17.967,356.6020334,,MsCcHSFeed\07-31-2020.17.967CatID027LeafID1175.png,MsCcHSFeed\08-03-2020.15.783CatID019LeafID1172Original.png,352.575337
